公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
1a2x6bl2g9,6sxgk,數據分析師,待遇面議,0,0,電子商務技術主管/統計精算人員/電腦系統分析師,工作職掌：/1.以幫助客戶發現業務問題、發揮數據價值為導向，能深入理解客戶業務需求與痛點，確定客戶業務問題與目標，並給予有效的數據解決方案；/2.從客戶業務需求場景出發，指導/協助客戶完成多維度指標體系的梳理和建設，並能完成數據採集、管理、分析與應用全流程工作；/3.調動公司內部資源，完成神策分析系統在客戶側的部署及培訓，幫助客戶實現數據驅動業務的落地與迭代；/4.以解決客戶問題為目標，結合行業經驗與方法論，提供諮詢服務和專題分析報告；/5.總結梳理垂直領域以及標準化實施流程/手冊/文檔，提升內部數據工作效率；/6.梳理客戶成功案例，行程行業指標均值，沉澱領域知識，形成知識庫；/7.與產品部門、技術部門配合不斷提升數據產品的易用性，形成產品改進文檔。//職務要求：/1.三年以上互聯網/諮詢行業數據分析經驗；大學及以上學歷，數學及資訊相關專業優先；/2.具備優秀的數據分析能力，有豐富的數據驅動業務的實戰經驗；/3.熟練使用統計分析工具，邏輯嚴謹，能夠獨立分析和解決問題；/4.具備優秀的溝通意識，良好的現場表達能力，能夠獨立負責和跟進項目；/5.熟悉數據平台的整體搭建，熟練使用 SQL / R / Python / Excel等工具；/6.具備極強的學習能力和自我驅動意識，能夠發現問題並解決問題。,1~2人,不拘,大學以上,統計學相關/資訊管理相關/其他商業及管理相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R/MySQL/Excel/Google Analytics/Google Tag Manager/Firebase/SAS,專案時間╱進度控管/專案規劃執行╱範圍管理/專案溝通╱整合管理,,11~30人應徵,121.5415046,25.0517062
154in7zc,6makf,遊戲數據分析師,"月薪40,000~62,000元",40000,62000,市場調查／市場分析/統計學研究員,1. 周期性對遊戲數據進行分析歸因，對未來數據進行預測與建議。/2. 構建遊戲指標體系，如用戶標籤、數據集選取、埋點等，以資料中心思維發展長期資產。/3. 以數據角度推動公司運營決策，輔助研發調優產品。/4. 競品市場資訊情報調研,1人,1年以上,專科以上,數理統計相關/應用數學相關,None,None,Excel,,具備條件： 1. 精通EXCEL 2. 遊戲數據相關經驗1年以上，精通遊戲數據邏輯，手遊經驗優先。 加分條件： 1. 熟博弈手遊 2. 能掌握SQL、SPSS、R、SAS等相關工具,11~30人應徵,121.486167,24.9982759
2hevrao,73g7u,數據專案管理師,待遇面議,0,0,電腦系統分析師/資料庫管理人員/軟體設計工程師,"我們需要熱情有想法的好手，一同加入數據團隊，打造完整的數據生態系，從底層資料處理、整合到數據分析、呈現，提供業務應用決策，並將數據驅動視為最終目標。
此職缺主要為掌控電商網站流量，管理與開發各式行銷需求，協同業務/行銷團隊進行數據應用，同時進行專案管理，其內容包含：

1. GA、Matomo軌跡收集系統、內外部渠道等流量掌握，設定與管理報表、各項參數建立等。
2. 利用內外部資料，透過BI(POWER BI)或簡報進行各式行銷需求、流量報表的呈現與開發維護。
3. 進行GTM、Matomo軌跡收集追蹤碼、各式廣告追蹤碼建置與管理。
4. 進行數據需求收集與行銷行為觀測，負責數據專案管理與文件建立，並與前端業務、行銷單位進行互動，推廣數據文化。
5. 依循流量觀測、行銷運作、並了解內部數據，進而發想適合之數據應用場景，解決企業痛處。
6. 協同團隊規劃與發展長期 CDP/DMP等數據應用架構。

上述將與團隊成員共同進行，喜歡電商、想挑戰、對數據有想像的好手，歡迎加入!
",1人,2年以上,專科以上,資訊管理相關/資訊工程相關/統計學相關,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Python/Google Analytics/MS SQL/JavaScript/Power BI​,資料庫程式設計/資料庫軟體應用,1. 對Google Analytics有建置導入之經驗，能掌控一切設定與描述用途。 2. 熟悉GA、GTM、Matomo、網站埋code(JS)之相關經驗。 3. 有BI(POWER BI)工具、數位軌跡運用、推薦模型、各式分析模型等開發經驗佳。 4. 了解自媒體、外部廣告等各項渠道流量行為，同時對服飾產業、電商有所接觸。 5. 邏輯思維佳、對數據具高度敏感性、對服飾產業有興趣。 6. 具想像力、主動積極、細心、樂觀。,0~5人應徵,121.5904515,25.0523383
1a2x6bi8ln,6fjk7,數據分析工程師,"月薪33,000~60,000元",33000,60000,統計精算人員/市場調查／市場分析/軟體設計工程師,"1.針對公司平台數據內容，建立各類分析數據指標模型、發掘問題，並提供各部門營運上分析觀察與建議 
2.執行公司資源數據分析專案與任務，並資訊視覺化報表與簡報產出
3.設計並建立預測分析工具
4.資料庫優化及日常維運",4人,1年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,【加分條件】 1.邏輯概念佳  2.熟悉AWS RDS相關操作者  3.熟悉NoSql管理與設計經驗者  4.熟悉排列組合、機率理論、Markov chain與Monte Carlo 5.精通統計理論相關知識，並有數據分析實際經驗,6~10人應徵,120.6377073,24.1635835
a3xycps,74eo1,數據分析管理師,待遇面議,0,0,市場調查／市場分析/統計學研究員,"01.管理報表編制與數字解析、各項成本效益分析，針對異常項目進行分析檢討，透過數字來優化流程。
02.話務數據整理、統計分析、資訊視覺化呈現與簡報產出。
03.注重自我成長與學習，與時俱進。
04.各項專案的推導。
05.因應業務需求設計問卷。
06.支援客服作業或是電訪問卷。
07.對問題具有敏銳的觀察力，樂於嘗試新的分析技術或做法，給予營運決策上之建議。
08.以滿意度數據為基礎，推動專案改善客戶服務體驗流程。
09.理解客服中心營運現況及進行中專案內容，找出最適切的修正或新提案。
10.綜合行政業務之推動及主管交辦事項。",1人,5年以上,大學以上,應用數學相關/統計學相關/數理統計相關,None,None,Python/Excel/PowerPoint,市場調查企劃與執行/調查樣本統計分析,01.統計、數學、商業及管理相關科系。 02.具專案管理經驗。 03.具零售、流通、市調業或客服經驗尤佳。 04.對數字敏銳，擅長使用數據分析與Excel函數應用，具良好邏輯思維，能結合產業知識分析數據。 05.細心、主動積極、當責、團隊合作精神，且能主動思考及獨立作業能力。 06.具跨部門協調及外部資源整合運用能力。 07.會python尤佳。,11~30人應徵,121.4466358,25.0682833
1a2x6bk4v2,720pb,數據分析師-データアナリスター,"月薪35,000~50,000元",35000,50000,軟體設計工程師/統計精算人員/資料庫管理人員,"1.數據管理，並導入相關決策及分析、報表製作之業務
2.制定數據庫之完整且標準化的計劃
3.利用現有工具和數據庫進行分析，並提供相關解決方案建議
4.跨部門溝通，使非專業的同仁能理解相關業務需求",1~3人,2年以上,大學以上,統計學相關/應用數學相關/資訊工程相關,None,None,Python/R/ANSI SQL/MS SQL/MySQL/PL/SQL/PostgreSQL/Excel/Word/Tableau/Google Analytics/Google Data Studio/Firebase/Power BI​/SAS/SPSS,,◆技能要求： 1.相關領域之2年以上工作經驗，或相關領域碩士學歷 2.具數據存儲結構、數據挖掘與數據清理之技術專長 3.至少擅長一種數據分析語言，例如：R、SQL、Python等 4.至少孰悉一種圖形化分析工具，例如：Tableau、 Excel、GA  ◆加分技能、經驗： 1.GA商業應用經驗 2.雲端數據分析經驗 3.具AI、ML等開發運用經驗 4.熟悉Python、Ｒ、SAS、SPSS等任一分析工具 5.熟悉Power BI (DAX語言、Power Query等使用)、Excel 等操作 6.具Tableau、SQL、資料庫工具等使用經驗 7.具Data Mining、Machine Learning、Predictive Model經驗者尤佳 8.日語能力,11~30人應徵,120.6375545,24.1634242
1a2x6bi8ln,6vq01,數據洞察分析師,待遇面議,0,0,軟體設計工程師/演算法開發工程師/其他資訊專業人員,"1. 負責遊戲產品數據收集與後續分析需求，推動公司朝向數據驅動營運的實現。
2. 進行各種數據追蹤和分析，針對商業問題提出數據產出、評估與應用，並持續優化與修正。
3. 從遊戲產品、行銷層面建構完整的數據分析體系，並通過數據探索、分析，提供遊戲產品、營運決策有質量的數據支持。",1~2人,3年以上,大學、碩士,數學及電算機科學學科類/資訊管理相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1. 熟悉 Google Analytics 網站數據分析工具 2. 三年以上數據分析相關經驗 3. 有電商、遊戲相關經驗者佳,0~5人應徵,120.6376087,24.1637161
1a2x6bkdcp,71b3p,數據分析師/數據工程師,待遇面議,0,0,市場調查／市場分析/網站行銷企劃/電腦系統分析師,"1.	各種數據蒐集規劃、追蹤、分析、應用
2.	Google Anlytics、Firebase、Google Tag Manager進階應用實作
3.	媒體(Facebook、Google、其它)的媒體追蹤碼埋設
4.	媒體(Facebook、Google、其它)進階廣告應用方式實作
5.	公有雲(GCP,AWS,Azure)相關大數據/AI服務應用
6.	各種新媒體、分析工具應用
7.	分析數據、發掘問題，並提供分析觀察與建議報告。
8.	跨部門溝通協調及其它主管交辦事項",1人,2年以上,大學以上,資訊管理相關/統計學相關/應用數學相關,None,None,,,1. 資訊、統計、數學等相關科系大學(以上)畢業 2. 數據相關工作經驗2年以上 3. 熟悉Google Anlytics 4. 能快速上手新的雲服務應用、媒體投放平台及各種分析工具 5. EQ高，具備團隊合作精神與跨部門溝通協調之能力,11~30人應徵,121.5491618,25.0300998
1a2x6bk8js,6u0jj,VE1 - 數據分析師,"月薪50,000~70,000元",50000,70000,電腦系統分析師/統計學研究員/資料庫管理人員,◆ElasticSearch 資料匯入與分析/◆ Data Warehouse ETL建置程序設計/◆ 網路封包數據統計分析/◆ 分析各種結構化或非結構化資料/您毋需擔憂對網路Domain KnowHow是否熟悉，只要已俱備資料庫技術，公司會進行產業知識的傳授，對海量資料分析有崇高興趣者，都歡迎到安訊進行深度溝通瞭解/,1~2人,1年以上,專科以上,,None,None,,,【資格條件】 ◆ 熟悉任一語言以處理前置資料 ◆ 熟悉任一RDBMS及SQL 語句的編寫 ◆ 熟悉任一 NoSQL 資料匯入及分析 ◆ 善於用資料庫 來數據分析，找出問題。過去經歷過的系統，單一表格筆數超過500萬筆以上(LogTable除外) ,11~30人應徵,121.571373,25.0797229
1quaxzk,4u5lb,【數據發展部】數據分析師,"月薪38,000~58,000元",38000,58000,市場調查／市場分析/其他專案管理師,本職務主要是透過各種客戶行為資料，分析客戶行為特徵，找出客戶行為模式，即時及預測客戶的需要，提供客戶所需的服務及產品，協助集團數據分析與應用的發展及相關業務單位數據應用建議。/除了專業分析技能外，對於分析後的結果解讀及應用設計更為重要。/主要工作包括—/1.	建立、分析現有顧客與潛在顧客資料，並提出客戶行銷建議。/2.	透過資料探勘(Data mining)與大數據(Big data)進行客戶行為分析， 建立預測模型找出精準及潛在客群，提升行銷、推薦和廣告成效。/3.	有效利用各項分析數據指標，提供各事業單位營運上分析觀察與建議。/4.	跨部門溝通協調。,1~2人,3年以上,大學以上,商業及管理學科類/數學及電算機科學學科類/工程學科類,None,None,PL/SQL/Excel,,一、個人特質： (一)邏輯思考、分析判斷、溝通能力佳 (二)喜好主動探索事務或思考、學習新知，且學習能力佳 (三)主動細心、正面思考、工作態度積極  二、專業： (一)具統計學基礎 (二)具備資料庫系統基礎概念，能理解關連式資料庫結構以及運用基礎SQL語法撈取資料 (三)具Data Mining模型建置實務經驗尤佳 (四)對大數據(Big data)分析相關經驗研究者，熟悉R 軟體語言及應用者尤佳 (五)具Text Mining分析經驗者尤佳 (六)操作過NoSQL資料庫經驗者佳 (七)具CRM 相關經驗者佳 (八)具研究報告撰寫、簡報能力,11~30人應徵,121.6405959,25.0610406
